auctionPicUrl,userInfo,displayRatePic,dsr,displayRateSum,appendComment,fromMemory,picsSmall,tmallSweetPic,rateDate,rateContent,fromMall,userIdEncryption,sellerId,videoList,displayUserLink,id,aliMallSeller,reply,pics,buyCount,userVipLevel,auctionSku,anony,displayUserNumId,goldUser,attributesMap,headExtraPic,aucNumId,displayUserNick,structuredRateList,carServiceLocation,userVipPic,serviceRateContent,memberIcon,attributes,position,cmsSource,tamllSweetLevel,useful,displayUserRateLink,tradeEndTime.date,tradeEndTime.hours,tradeEndTime.seconds,tradeEndTime.month,tradeEndTime.timezoneOffset,tradeEndTime.year,tradeEndTime.minutes,tradeEndTime.time,tradeEndTime.day,gmtCreateTime.date,gmtCreateTime.hours,gmtCreateTime.seconds,gmtCreateTime.month,gmtCreateTime.timezoneOffset,gmtCreateTime.year,gmtCreateTime.minutes,gmtCreateTime.time,gmtCreateTime.day,appendComment.videoList,appendComment.commentId,appendComment.days,appendComment.reply,appendComment.commentTime,appendComment.pics,appendComment.content
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-16 11:42:04,在这里选购安全方便快捷💜，快递小哥态度非常好，这个价格非常给力💪，十分推荐，会继续回购,True,,4070486739,[],,1159667957647,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,1***6,[],,,,,,"920-11-0,11;920-11-35,39;420-12-14,23;520-11-24,32;10120-11-14,23;",天猫,4,True,,16,11,34,11,-480,121,41,1639626094000,4,16,11,4,11,-480,121,42,1639626124000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-16 11:39:16,都很好哎，下月回购，留着过春节！,True,,4070486739,[],,1160556795018,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,云***9,[],,,,,,"920-11-0,4;",天猫,2,True,,15,22,53,11,-480,121,56,1639580213000,3,16,11,16,11,-480,121,39,1639625956000,4,,,,,,,
,,,0,0,,0,[],,2021-12-16 11:26:18,味道还不错,True,,4070486739,[],,1160554775968,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,千***洁,[],,,,,,,天猫,0,True,,16,11,6,11,-480,121,26,1639625166000,4,16,11,18,11,-480,121,26,1639625178000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-16 11:19:17,大杏干非常新鲜好吃,True,,4070486739,[],,1160554111370,False,,"['//img.alicdn.com/bao/uploaded/i2/O1CN01UNezfK2JKcvzuBMm3_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/O1CN01Pc4leb2JKcvtVerfj_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/O1CN01RhC2BK2JKcvv5g4ff_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/O1CN01RMiRcV2JKcw6Oi7te_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/O1CN01SU2G2z2JKcvxy1JqD_!!0-rate.jpg']",0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,g***0,[],,,,,,"637-11-0,9;",天猫,2,True,,16,11,44,11,-480,121,10,1639624244000,4,16,11,17,11,-480,121,19,1639624757000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-16 11:17:18,日期新鲜 包装密封完好 还没吃 吃完再追评,True,,4070486739,[],,1159664921605,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,t***3,[],,,,,,"637-11-0,4;1037-11-5,11;",天猫,3,True,,16,11,43,11,-480,121,14,1639624483000,4,16,11,18,11,-480,121,17,1639624638000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-16 11:02:52,这个杏干个大口味挺好，十分满意，就是价格有点高了。,True,,4070486739,[],,1159219540641,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,狼***t,[],,,,,,"520-13-16,24;1737-11-0,10;2537-11-0,10;920-11-11,15;",天猫,1,True,,16,11,26,11,-480,121,1,1639623686000,4,16,11,52,11,-480,121,2,1639623772000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-16 09:07:00,酸甜的，好吃,True,,4070486739,[],,1159202476469,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,t***2,[],,,,,,"2337-12-0,3;920-11-4,6;",天猫,2,True,,7,11,58,11,-480,121,18,1638847138000,2,16,9,0,11,-480,121,7,1639616820000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-16 08:35:48,酸酸甜甜挺好吃的，买了几次了！,True,,4070486739,[],,1160530751458,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,红***莓,[],,,,,,"3337-11-0,8;",天猫,3,True,,16,8,41,11,-480,121,33,1639614821000,4,16,8,48,11,-480,121,35,1639614948000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-16 07:52:38,加了糖，甜度略高，总体味道不错,True,,4070486739,[],,1159194876957,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,c***k,[],,,,,,"3337-11-9,15;1337-12-0,3;2337-12-4,8;",天猫,4,True,,3,21,19,11,-480,121,46,1638539179000,5,16,7,38,11,-480,121,52,1639612358000,4,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-16 06:55:27,好吃呀，开胃,True,,4070486739,[],,1160525103988,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,你***猪,[],,,,,,"920-11-0,3;920-11-4,6;",天猫,2,True,,14,15,46,11,-480,121,59,1639468786000,2,16,6,27,11,-480,121,55,1639608927000,4,,,,,,,
,,,0,0,,0,[],,2021-12-15 23:48:27,宝贝与图片一致！,True,,4070486739,[],,1160106190661,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,小***雨,[],,,,,,"111;720-11-0,7;",天猫,0,True,,15,12,15,11,-480,121,29,1639542555000,3,15,23,27,11,-480,121,48,1639583307000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-15 22:29:12,偏甜一点。其它都好！,True,,4070486739,[],,1159623097927,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,True,0,True,,,0,g***9,[],,,,,,"2337-12-0,4;920-11-5,9;",天猫,4,True,,15,22,36,11,-480,121,27,1639578456000,3,15,22,12,11,-480,121,29,1639578552000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 22:15:34,物流很快，已经尝过了，味道还可以，但是有点水分。,True,,4070486739,[],,1160099314163,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,阳***2,[],,,,,,"337-12-17,23;420-11-0,4;",天猫,0,True,,15,22,38,11,-480,121,14,1639577678000,3,15,22,34,11,-480,121,15,1639577734000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 21:07:39,酸酸甜甜，挺好吃的,True,,4070486739,[],,1160091818927,False,,"['//img.alicdn.com/bao/uploaded/i1/O1CN01NPmBMk2MtqEUsTa7a_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/O1CN01TAFasH2MtqEOUgt5I_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN01kxPXOn2MtqEXkDZIW_!!0-rate.jpg']",0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,True,,,0,藤***f,[],,,,,,"920-11-5,9;3337-12-0,4;",天猫,2,True,,15,21,16,11,-480,121,2,1639573336000,3,15,21,39,11,-480,121,7,1639573659000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 21:03:11,杏干收到了，质量很好，口感也酸甜适中，杏干的湿度也刚刚好，满意五分好评。,True,,4070486739,[],,1160091642385,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,秋***7,[],,,,,,"2337-11-11,18;620-11-29,35;1737-12-0,5;1737-11-19,28;620-11-6,10;",天猫,0,True,,15,21,9,11,-480,121,0,1639573209000,3,15,21,11,11,-480,121,3,1639573391000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 20:56:35,此用户没有填写评论!,True,,4070486739,[],,1160503575684,False,,['//img.alicdn.com/bao/uploaded/i1/O1CN01X9JY3O1KhM1lLyuRY_!!0-rate.jpg'],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,殇***扉,[],,,,,,,天猫,0,False,,15,20,49,11,-480,121,54,1639572889000,3,15,20,35,11,-480,121,56,1639572995000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 20:52:18,口味不自然！感觉添加剂太多,True,,4070486739,[],,1160090370330,False,,[],0,0,食品口味:【半斤】精品杏干：250g*1包,True,0,False,,,0,t***8,[],,,,,,"837-12-6,13;2537-13-0,5;",天猫,2,True,,5,15,31,11,-480,121,38,1638689911000,0,15,20,18,11,-480,121,52,1639572738000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 20:37:06,好吃啊 酸酸甜甜,True,,4070486739,[],,1159611301047,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,选***癖,[],,,,,,"920-11-0,3;3337-12-4,8;",天猫,0,True,,15,20,34,11,-480,121,34,1639571674000,3,15,20,6,11,-480,121,37,1639571826000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 20:27:07,味道不错,True,,4070486739,[],,1160087282834,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,d***8,[],,,,,,,天猫,2,True,,15,17,58,11,-480,121,39,1639561198000,3,15,20,7,11,-480,121,27,1639571227000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 20:09:08,酸酸甜甜的还有点嚼劲挺好吃的，杏肉吃起来就是方便，不用吐核，哈哈哈哈,True,,4070486739,[],,1160085186345,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,幽***m,[],,,,,,"920-11-15,24;2337-11-0,14;4237-12-25,29;",天猫,3,True,,15,20,30,11,-480,121,7,1639570050000,3,15,20,8,11,-480,121,9,1639570148000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 20:02:34,很好吃，酸甜的,True,,4070486739,[],,1159606949471,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,r***8,[],,,,,,"920-11-0,3;2337-12-4,7;",天猫,3,True,,15,19,19,11,-480,121,11,1639566679000,3,15,20,34,11,-480,121,2,1639569754000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 19:42:23,好吃，就是加了糖，能像新疆大杏干一样树上风干无添加就更完美了,True,,4070486739,[],,1160494735726,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,t***9,[],,,,,,"920-11-0,2;237-11-9,30;1337-12-3,8;",天猫,1,True,,15,19,21,11,-480,121,41,1639568481000,3,15,19,23,11,-480,121,42,1639568543000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 19:37:44,真的很好用，对商品非常满意，属于无限回购款，推荐！,True,,4070486739,[],,1159161256399,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,卿***歌,[],,,,,,"920-11-0,5;620-11-6,13;920-11-22,24;",天猫,1,True,,8,21,38,11,-480,121,21,1638969698000,3,15,19,44,11,-480,121,37,1639568264000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 19:17:36,一般，没觉得特好吃,True,,4070486739,[],,1159601661149,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,梅***6,[],,,,,,"111;920-13-0,2;",天猫,3,True,,15,16,24,11,-480,121,3,1639555404000,3,15,19,36,11,-480,121,17,1639567056000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 19:13:44,很好吃,True,,4070486739,[],,1159600697919,False,,"['//img.alicdn.com/bao/uploaded/i1/O1CN01IBCbZy1QSaxN5FMmw_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN01z8gK3g1cQYaJvTDy3_!!0-rate.jpg']",0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,爱***真,[],,,,,,,天猫,3,True,,15,18,24,11,-480,121,56,1639565784000,3,15,19,44,11,-480,121,13,1639566824000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 18:45:09,酸甜可口，买过多次了,True,,4070486739,[],,1160074922317,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,泉***1,[],,,,,,"111;2337-11-0,4;",天猫,1,True,,15,18,45,11,-480,121,44,1639565085000,3,15,18,9,11,-480,121,45,1639565109000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 18:44:17,酸甜可口，买过多次了,True,,4070486739,[],,1159597621006,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,泉***1,[],,,,,,"111;2337-11-0,4;",天猫,1,True,,15,18,41,11,-480,121,43,1639565021000,3,15,18,17,11,-480,121,44,1639565057000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 18:42:41,好吃 酸酸甜甜 有嚼劲,True,,4070486739,[],,1160487571477,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,王***0,[],,,,,,"920-11-0,2;3537-11-8,11;3337-12-3,7;",天猫,2,True,,4,3,40,11,-480,121,24,1638559480000,6,15,18,41,11,-480,121,42,1639564961000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 18:29:09,一如既往的好，已多次购买。,True,,4070486739,[],,1160485695743,False,,"['//img.alicdn.com/bao/uploaded/i3/O1CN01kb9OVC1d9ROpDtJli_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/O1CN01tCwWQk1d9ROkSjoEQ_!!0-rate.jpg']",0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,李***4,[],,,,,,"920-11-0,6;",天猫,3,True,,15,18,58,11,-480,121,27,1639564078000,3,15,18,9,11,-480,121,29,1639564149000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 18:25:57,感觉不错,True,,4070486739,[],,1159152408313,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,1***卓,[],,,,,,,天猫,2,True,,10,14,29,11,-480,121,18,1639117109000,5,15,18,57,11,-480,121,25,1639563957000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 18:09:57,到货了就尝了尝，酸中带甜，挺好吃的。,True,,4070486739,[],,1160482955539,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,l***n,[],,,,,,"920-11-13,17;2337-12-8,12;",天猫,3,True,,15,18,3,11,-480,121,9,1639562943000,3,15,18,57,11,-480,121,9,1639562997000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 18:05:35,我和小棉袄都喜欢😘回头几次,True,,4070486739,[],,1160069742360,False,,[],0,0,食品口味:【1斤】精品杏干：250g*2包,False,0,False,,,0,童***6,[],,,,,,"920-11-0,8;",天猫,0,True,,2,9,14,11,-480,121,34,1638408854000,4,15,18,35,11,-480,121,5,1639562735000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-15 17:48:42,味道不错，个挺大的。,True,,4070486739,[],,1160067226568,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,桃***1,[],,,,,,"3337-11-0,4;920-12-5,9;",天猫,4,True,,15,17,14,11,-480,121,48,1639561694000,3,15,17,42,11,-480,121,48,1639561722000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 17:44:48,偏甜，有点湿，不太喜欢,True,,4070486739,[],,1159589025839,False,,[],0,0,食品口味:【1斤】精品杏干：250g*2包,True,0,False,,,0,触***爱,[],,,,,,"2337-12-0,2;920-13-7,11;",天猫,2,True,,4,17,46,11,-480,121,31,1638610306000,6,15,17,48,11,-480,121,44,1639561488000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 17:26:43,好吃，量也不错，满意,True,,4070486739,[],,1160064538146,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,耐***子,[],,,,,,"920-11-0,2;2837-11-3,7;920-11-8,10;",天猫,0,True,,15,17,22,11,-480,121,26,1639560382000,3,15,17,43,11,-480,121,26,1639560403000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 17:10:56,一般般，没有之前买的另外一个牌子的好吃！这个吃些，添加剂的味道太多了，还是贵有贵的道理，这个不会回购！,True,,4070486739,[],,1160475107087,False,,"['//img.alicdn.com/bao/uploaded/i4/O1CN01hkf5Ba22Cyr1zSeLU_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/O1CN01xkL5Ln1QBeIuGjy6q_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN010EwXBc1b9mSgO68Na_!!0-rate.jpg']",0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,魔***屋,[],,,,,,"111;3337-12-25,34;920-13-0,3;",天猫,1,True,,15,17,58,11,-480,121,8,1639559338000,3,15,17,56,11,-480,121,10,1639559456000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 17:07:51,就是糖淹了的杏果pu，糖分很足。,True,,4070486739,[],,1160061694467,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,一***8,[],,,,,,"1337-12-0,10;3437-12-11,15;",天猫,2,True,,15,17,35,11,-480,121,3,1639559015000,3,15,17,51,11,-480,121,7,1639559271000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 16:56:16,好吃,True,,4070486739,[],,1160472939626,False,,"['//img.alicdn.com/bao/uploaded/i4/O1CN01SD6hDD1j7VQ5aWd2e_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/O1CN01bS8MnE1j7VQ0mlSFF_!!0-rate.jpg']",0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,春***草,[],,,,,,,天猫,1,True,,15,8,13,11,-480,121,44,1639529053000,3,15,16,16,11,-480,121,56,1639558576000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 16:14:54,一直爱买,True,,4070486739,[],,1159576385211,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,臻***5,[],,,,,,111;,天猫,0,True,,13,13,19,11,-480,121,14,1639372459000,1,15,16,54,11,-480,121,14,1639556094000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 15:50:23,杏仁干有点酸，怕酸的人就受不了了，分量足，新鲜，好评,True,,4070486739,[],,1160462235695,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,False,,,0,t***6,[],,,,,,"2837-12-17,20;920-11-24,26;3337-12-0,6;637-11-21,23;",天猫,0,True,,15,15,28,11,-480,121,39,1639553968000,3,15,15,23,11,-480,121,50,1639554623000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 15:29:34,挺好，味道也不错，就是感觉量少,True,,4070486739,[],,1160459479359,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,t***9,[],,,,,,"920-11-0,2;3337-11-3,8;2837-12-9,15;",天猫,0,True,,14,21,10,11,-480,121,35,1639488910000,2,15,15,34,11,-480,121,29,1639553374000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 15:17:27,买了好多种小吃零食，味道不错。好吃便宜！,True,,4070486739,[],,1159125100268,False,,['//img.alicdn.com/bao/uploaded/i3/O1CN011u7job25JLCa8pJIR_!!0-rate.jpg'],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,深***宇,[],,,,,,"111;920-11-0,9;520-11-15,19;3337-11-10,14;",天猫,3,True,,14,14,52,11,-480,121,39,1639463992000,2,15,15,27,11,-480,121,17,1639552647000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 15:09:19,酸甜可口,True,,4070486739,[],,1160043562666,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,冰***9,[],,,,,,,天猫,2,True,,15,15,9,11,-480,121,9,1639552149000,3,15,15,19,11,-480,121,9,1639552159000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-15 14:36:15,第二次买了，很喜欢吃。,True,,4070486739,[],,1160452035229,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,w***7,[],,,,,,"111;920-11-6,10;",天猫,4,True,,15,8,32,11,-480,121,33,1639528412000,3,15,14,15,11,-480,121,36,1639550175000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 14:28:35,便宜好吃,True,,4070486739,[],,1160450743403,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,False,,,0,妖***9,[],,,,,,,天猫,0,True,,15,14,28,11,-480,121,26,1639549588000,3,15,14,35,11,-480,121,28,1639549715000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 14:18:46,有糖的，个人感觉比较甜,True,,4070486739,[],,1160449327359,False,,['//img.alicdn.com/bao/uploaded/i4/O1CN01wxE0VD1aZ8m4QFKV4_!!0-rate.jpg'],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,t***4,[],,,,,,"1337-12-0,3;2337-12-4,11;",天猫,0,True,,15,14,12,11,-480,121,17,1639549032000,3,15,14,46,11,-480,121,18,1639549126000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 13:47:07,好吃。二次购买。,True,,4070486739,[],,1159111268916,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,丫***1,[],,,,,,"111;920-11-0,2;",天猫,0,True,,15,13,45,11,-480,121,46,1639547205000,3,15,13,7,11,-480,121,47,1639547227000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-15 13:44:27,有点偏甜,True,,4070486739,[],,1159553433885,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,蔚***8,[],,,,,,,天猫,1,True,,15,13,56,11,-480,121,43,1639547036000,3,15,13,27,11,-480,121,44,1639547067000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 13:32:17,超级好吃，酸酸甜甜好滋味，杏干肉特别厚，很好吃，包装设计挺好的,True,,4070486739,[],,1160029554579,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,田***待,[],,,,,,"920-11-0,4;3337-11-5,12;737-12-13,19;220-11-24,31;920-11-20,23;",天猫,2,True,,13,16,9,11,-480,121,6,1639382769000,1,15,13,17,11,-480,121,32,1639546337000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-15 13:24:40,杏干加了糖和酸味剂，不算原汁原味，总体还比较干净，好评,True,,4070486739,[],,1159551401239,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,希***月,[],,,,,,"4137-11-17,24;3337-12-10,16;1337-12-0,9;920-11-25,27;",天猫,4,True,,15,11,10,11,-480,121,50,1639540210000,3,15,13,40,11,-480,121,24,1639545880000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 13:18:52,很难吃，不值这个价,True,,4070486739,[],,1159107300587,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,True,,,0,2***j,[],,,,,,"520-13-4,9;920-13-0,3;",天猫,2,True,,15,13,31,11,-480,121,18,1639545511000,3,15,13,52,11,-480,121,18,1639545532000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 12:33:38,买了十包这家店的东西都很好吃，放在办公室当小零食不错，主要是大包，和同事分着吃也快乐。,True,,4070486739,[],,1159101124848,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,无***链,[],,,,,,"111;920-11-33,42;920-11-15,26;19-11-0,14;620-11-0,14;",天猫,2,True,,15,12,8,11,-480,121,30,1639542608000,3,15,12,38,11,-480,121,33,1639542818000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 12:00:57,口感味道：好吃,True,,4070486739,[],,1159540261852,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,围***o,[],,,,,,"920-11-5,7;3337-12-0,4;",天猫,3,True,,7,15,51,11,-480,121,27,1638862071000,2,15,12,57,11,-480,121,0,1639540857000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 11:34:55,好吃，干净，但是对我的口味来说偏甜！,True,,4070486739,[],,1160427323946,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,p***i,[],,,,,,"920-11-0,2;2337-12-6,17;",天猫,3,True,,10,16,1,11,-480,121,41,1639125661000,5,15,11,55,11,-480,121,34,1639539295000,3,,,,,,,
,,,0,0,,0,[],,2021-12-15 11:06:47,特别好吃！！肉质很好！！酸酸甜甜的！,True,,4070486739,[],,1160011718684,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,姜***6,[],,,,,,"920-11-0,4;2337-12-12,17;920-11-6,10;",天猫,0,True,,15,11,38,11,-480,121,5,1639537538000,3,15,11,47,11,-480,121,6,1639537607000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-15 10:49:01,很好吃，酸酸甜甜的，口感清爽，杏干很干净！,True,,4070486739,[],,1160009042637,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,w***1,[],,,,,,"111;920-11-0,3;1737-11-15,20;2437-11-10,14;2337-12-4,9;",天猫,4,True,,14,20,36,11,-480,121,42,1639485756000,2,15,10,1,11,-480,121,49,1639536541000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-15 10:44:07,减肥小零食。嘴里没味。就吃几个，好吃,True,,4070486739,[],,1159086952944,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,凯***品,[],,,,,,"920-11-16,18;2437-12-6,10;",天猫,2,True,,4,14,7,11,-480,121,36,1638599767000,6,15,10,7,11,-480,121,44,1639536247000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 10:35:50,回头客，之前买了几种感觉不错，又买了两箱，多试几个品种。这家果干干净整齐无异味，开袋试过的几种口感都挺好，已收藏，吃完再来,True,,4070486739,[],,1159529449006,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,True,,,0,l***3,[],,,,,,"111;1737-11-28,39;2437-11-40,52;19-12-0,3;4237-11-40,52;",天猫,3,True,,15,10,2,11,-480,121,29,1639535342000,3,15,10,50,11,-480,121,35,1639535750000,3,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-15 09:27:54,很干净，非常好吃，会再来～,True,,4070486739,[],,1159076088903,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,w***5,[],,,,,,"4137-11-0,3;920-11-4,8;",天猫,3,True,,15,9,22,11,-480,121,23,1639531402000,3,15,9,54,11,-480,121,27,1639531674000,3,,,,,,,
